county,oct_rate,state,year
Floyd County,5.2,Iowa,2012
Franklin County,3.8,Iowa,2012
Fremont County,4.7,Iowa,2012
Greene County,4.6,Iowa,2012
Grundy County,4.1,Iowa,2012
Guthrie County,4.8,Iowa,2012
Hamilton County,5.7,Iowa,2012
Hancock County,3.9,Iowa,2012
Hardin County,5.2,Iowa,2012
Harrison County,4.4,Iowa,2012
Henry County,5.2,Iowa,2012
Howard County,3.6,Iowa,2012
Humboldt County,3.6,Iowa,2012
Ida County,3.7,Iowa,2012
Iowa County,3.8,Iowa,2012
Jackson County,4.6,Iowa,2012
Jasper County,4.8,Iowa,2012
Jefferson County,4.9,Iowa,2012
Johnson County,3.3,Iowa,2012
Jones County,4.5,Iowa,2012
Keokuk County,4.7,Iowa,2012
Kossuth County,3.4,Iowa,2012
Lee County,7,Iowa,2012
Linn County,4.8,Iowa,2012
Louisa County,4.9,Iowa,2012
Lucas County,4.3,Iowa,2012
Lyon County,2.6,Iowa,2012
Madison County,4.7,Iowa,2012
Mahaska County,4.4,Iowa,2012
Marion County,4.2,Iowa,2012
Marshall County,5.5,Iowa,2012
Mills County,4.2,Iowa,2012
Mitchell County,3.8,Iowa,2012
Monona County,5.9,Iowa,2012
Monroe County,4.9,Iowa,2012
Montgomery County,5.1,Iowa,2012
Muscatine County,5.3,Iowa,2012
O'Brien County,3.4,Iowa,2012
Osceola County,3.4,Iowa,2012
Page County,5.6,Iowa,2012
Palo Alto County,3.8,Iowa,2012
Plymouth County,4.5,Iowa,2012
Pocahontas County,3.7,Iowa,2012
Polk County,4.7,Iowa,2012
Pottawattamie County,4.6,Iowa,2012
Poweshiek County,4.2,Iowa,2012
Ringgold County,3.9,Iowa,2012
Sac County,3.8,Iowa,2012
Scott County,5.4,Iowa,2012
Shelby County,3.3,Iowa,2012
Sioux County,3,Iowa,2012
Story County,3.1,Iowa,2012
Tama County,4.6,Iowa,2012
Taylor County,4,Iowa,2012
Union County,4.2,Iowa,2012
Van Buren County,5.4,Iowa,2012
Wapello County,6.5,Iowa,2012
Warren County,4.3,Iowa,2012
Washington County,3.5,Iowa,2012
Wayne County,5.2,Iowa,2012
Webster County,5.5,Iowa,2012
Winnebago County,4.7,Iowa,2012
Winneshiek County,3.5,Iowa,2012
Woodbury County,4.9,Iowa,2012
Worth County,4.6,Iowa,2012
Wright County,4.5,Iowa,2012
Allen County,6.5,Kansas,2012
Anderson County,5.5,Kansas,2012
Atchison County,7.2,Kansas,2012
Barber County,3.8,Kansas,2012
Barton County,4,Kansas,2012
Bourbon County,6.7,Kansas,2012
Brown County,5.1,Kansas,2012
Butler County,5.7,Kansas,2012
Chase County,4.5,Kansas,2012
Chautauqua County,6,Kansas,2012
Cherokee County,7.1,Kansas,2012
Cheyenne County,3.4,Kansas,2012
Clark County,3.2,Kansas,2012
Clay County,4.9,Kansas,2012
Cloud County,4.5,Kansas,2012
Coffey County,6,Kansas,2012
Comanche County,3.6,Kansas,2012
Cowley County,5.8,Kansas,2012
Crawford County,5.8,Kansas,2012
Decatur County,3.9,Kansas,2012
Dickinson County,5.2,Kansas,2012
Doniphan County,5.5,Kansas,2012
Douglas County,4.6,Kansas,2012
Edwards County,3.9,Kansas,2012
Elk County,5.6,Kansas,2012
Ellis County,3.2,Kansas,2012
Ellsworth County,3.2,Kansas,2012
Finney County,4.6,Kansas,2012
Ford County,3.6,Kansas,2012
Franklin County,6.4,Kansas,2012
Geary County,8.5,Kansas,2012
Gove County,2.9,Kansas,2012
Graham County,3,Kansas,2012
Grant County,3.5,Kansas,2012
Gray County,2.8,Kansas,2012
Greeley County,2.4,Kansas,2012
Greenwood County,5.2,Kansas,2012
Hamilton County,2.8,Kansas,2012
Harper County,3.8,Kansas,2012
Harvey County,5.1,Kansas,2012
Haskell County,3.2,Kansas,2012
Hodgeman County,3.3,Kansas,2012
Jackson County,5.3,Kansas,2012
Jefferson County,5.3,Kansas,2012
Jewell County,3.8,Kansas,2012
Johnson County,4.3,Kansas,2012
Kearny County,3.7,Kansas,2012
Kingman County,5.5,Kansas,2012
Kiowa County,3.2,Kansas,2012
Labette County,7.3,Kansas,2012
Lane County,3.8,Kansas,2012
Leavenworth County,5.8,Kansas,2012
Lincoln County,4.7,Kansas,2012
Linn County,8.5,Kansas,2012
Logan County,3,Kansas,2012
Lyon County,5.1,Kansas,2012
Marion County,4.7,Kansas,2012
Marshall County,3.8,Kansas,2012
McPherson County,3.8,Kansas,2012
Meade County,3,Kansas,2012
Miami County,5.6,Kansas,2012
Mitchell County,2.8,Kansas,2012
Montgomery County,6.9,Kansas,2012
Morris County,5.4,Kansas,2012
Morton County,3.5,Kansas,2012
Nemaha County,3.3,Kansas,2012
Neosho County,8.2,Kansas,2012
Ness County,3.2,Kansas,2012
Norton County,2.9,Kansas,2012
Osage County,6.8,Kansas,2012
Osborne County,4,Kansas,2012
Ottawa County,4.8,Kansas,2012
Pawnee County,3.7,Kansas,2012
Phillips County,4,Kansas,2012
Pottawatomie County,4.2,Kansas,2012
Pratt County,4.1,Kansas,2012
Rawlins County,2.3,Kansas,2012
Reno County,5.2,Kansas,2012
Republic County,3.4,Kansas,2012
Rice County,4,Kansas,2012
Riley County,3.9,Kansas,2012
Rooks County,4.3,Kansas,2012
Rush County,4.3,Kansas,2012
Russell County,3.7,Kansas,2012
Saline County,5,Kansas,2012
Scott County,2.9,Kansas,2012
Sedgwick County,6.4,Kansas,2012
Seward County,3.8,Kansas,2012
Shawnee County,6,Kansas,2012
Sheridan County,2.3,Kansas,2012
Sherman County,3.8,Kansas,2012
Smith County,3.3,Kansas,2012
Stafford County,4,Kansas,2012
Stanton County,3.3,Kansas,2012
Stevens County,3.3,Kansas,2012
Sumner County,6,Kansas,2012
Thomas County,3.1,Kansas,2012
Trego County,3.8,Kansas,2012
Wabaunsee County,4.9,Kansas,2012
Wallace County,4,Kansas,2012
Washington County,3.5,Kansas,2012
Wichita County,5.4,Kansas,2012
Wilson County,9.3,Kansas,2012
Woodson County,5.9,Kansas,2012
Wyandotte County,7.9,Kansas,2012
Adair County,9,Kentucky,2012
Allen County,7.3,Kentucky,2012
Anderson County,6.2,Kentucky,2012
Ballard County,8.4,Kentucky,2012
Barren County,7.1,Kentucky,2012
Bath County,9,Kentucky,2012
Bell County,11.4,Kentucky,2012
Boone County,6.5,Kentucky,2012
Bourbon County,6.6,Kentucky,2012
Boyd County,8.6,Kentucky,2012
Boyle County,8.4,Kentucky,2012
Bracken County,8.2,Kentucky,2012
Breathitt County,14,Kentucky,2012
Breckinridge County,8.8,Kentucky,2012
Bullitt County,7.3,Kentucky,2012
Butler County,8.1,Kentucky,2012
Caldwell County,7.6,Kentucky,2012
Calloway County,7,Kentucky,2012
Campbell County,6.4,Kentucky,2012
Carlisle County,7,Kentucky,2012
Carroll County,9.1,Kentucky,2012
Carter County,11.1,Kentucky,2012
Casey County,7.9,Kentucky,2012
Christian County,8.7,Kentucky,2012
Clark County,7.3,Kentucky,2012
Clay County,13.3,Kentucky,2012
Clinton County,10.3,Kentucky,2012
Crittenden County,7,Kentucky,2012
Cumberland County,9.7,Kentucky,2012
Daviess County,6.7,Kentucky,2012
Edmonson County,9.3,Kentucky,2012
Elliott County,12.6,Kentucky,2012
Estill County,9.1,Kentucky,2012
Fayette County,5.5,Kentucky,2012
Fleming County,8,Kentucky,2012
Floyd County,12.4,Kentucky,2012
Franklin County,6.2,Kentucky,2012
Fulton County,10.2,Kentucky,2012
Gallatin County,8.7,Kentucky,2012
Garrard County,7.6,Kentucky,2012
Grant County,8.2,Kentucky,2012
Graves County,7.9,Kentucky,2012
Grayson County,9.4,Kentucky,2012
Green County,8,Kentucky,2012
Greenup County,9.1,Kentucky,2012
Hancock County,7,Kentucky,2012
Hardin County,7.6,Kentucky,2012
Harlan County,14.4,Kentucky,2012
Harrison County,7.2,Kentucky,2012
Hart County,7.9,Kentucky,2012
Henderson County,6.9,Kentucky,2012
Henry County,6.6,Kentucky,2012
Hickman County,7,Kentucky,2012
Hopkins County,7,Kentucky,2012
Jackson County,10.5,Kentucky,2012
Jefferson County,7.2,Kentucky,2012
Jessamine County,6.2,Kentucky,2012
Johnson County,9.9,Kentucky,2012
Kenton County,6.9,Kentucky,2012
Knott County,14.9,Kentucky,2012
Knox County,12.5,Kentucky,2012
Larue County,7.6,Kentucky,2012
Laurel County,9.1,Kentucky,2012
Lawrence County,9.7,Kentucky,2012
Lee County,11.6,Kentucky,2012
Leslie County,14.2,Kentucky,2012
Letcher County,14.6,Kentucky,2012
Lewis County,10.4,Kentucky,2012
Lincoln County,9.5,Kentucky,2012
Livingston County,8.9,Kentucky,2012
Logan County,7,Kentucky,2012
Lyon County,8.5,Kentucky,2012
Madison County,6.2,Kentucky,2012
Magoffin County,16.4,Kentucky,2012
Marion County,8.2,Kentucky,2012
Marshall County,7.4,Kentucky,2012
Martin County,10,Kentucky,2012
Mason County,9,Kentucky,2012
McCracken County,7.7,Kentucky,2012
McCreary County,12.4,Kentucky,2012
McLean County,7.1,Kentucky,2012
Meade County,8.8,Kentucky,2012
Menifee County,9.6,Kentucky,2012
Mercer County,7.5,Kentucky,2012
Metcalfe County,7.3,Kentucky,2012
Monroe County,6.6,Kentucky,2012
Montgomery County,7.7,Kentucky,2012
Morgan County,9.2,Kentucky,2012
Muhlenberg County,9.1,Kentucky,2012
Nelson County,7.4,Kentucky,2012
Nicholas County,7.7,Kentucky,2012
Ohio County,8.1,Kentucky,2012
Oldham County,5.6,Kentucky,2012
Owen County,5.9,Kentucky,2012
Owsley County,12.1,Kentucky,2012
Pendleton County,8,Kentucky,2012
Perry County,13,Kentucky,2012
Pike County,10,Kentucky,2012
Powell County,9.7,Kentucky,2012
Pulaski County,8.9,Kentucky,2012
Robertson County,8.9,Kentucky,2012
Rockcastle County,9.2,Kentucky,2012
Rowan County,7.9,Kentucky,2012
Russell County,10.1,Kentucky,2012
Scott County,5.8,Kentucky,2012
Shelby County,5.6,Kentucky,2012
Simpson County,7.7,Kentucky,2012
Spencer County,6.3,Kentucky,2012
Taylor County,9,Kentucky,2012
Todd County,7.2,Kentucky,2012
Trigg County,8.5,Kentucky,2012
Trimble County,8,Kentucky,2012
Union County,7.4,Kentucky,2012
Warren County,6.8,Kentucky,2012
Washington County,6.8,Kentucky,2012
Wayne County,11.8,Kentucky,2012
Webster County,6.4,Kentucky,2012
Whitley County,10.2,Kentucky,2012
Wolfe County,13.1,Kentucky,2012
Woodford County,4.9,Kentucky,2012
Acadia Parish,5.5,Louisiana,2012
Allen Parish,6.8,Louisiana,2012
Ascension Parish,5.4,Louisiana,2012
Assumption Parish,8.2,Louisiana,2012
Avoyelles Parish,6.6,Louisiana,2012
Beauregard Parish,6.7,Louisiana,2012
Bienville Parish,8.3,Louisiana,2012
Bossier Parish,5.6,Louisiana,2012
Caddo Parish,7.4,Louisiana,2012
Calcasieu Parish,6.1,Louisiana,2012
Caldwell Parish,7.7,Louisiana,2012
Cameron Parish,4.7,Louisiana,2012
Catahoula Parish,7.8,Louisiana,2012
Claiborne Parish,7,Louisiana,2012
Concordia Parish,8,Louisiana,2012
De Soto Parish,8.5,Louisiana,2012
East Baton Rouge Parish,6,Louisiana,2012
East Carroll Parish,17.5,Louisiana,2012
East Feliciana Parish,6.7,Louisiana,2012
Evangeline Parish,6.6,Louisiana,2012
Franklin Parish,8.7,Louisiana,2012
Grant Parish,6.8,Louisiana,2012
Iberia Parish,6,Louisiana,2012
Iberville Parish,8.3,Louisiana,2012
Jackson Parish,6.3,Louisiana,2012
Jefferson Davis Parish,5.8,Louisiana,2012
Jefferson Parish,6.2,Louisiana,2012
La Salle Parish,4.6,Louisiana,2012
Lafayette Parish,4.5,Louisiana,2012
Lafourche Parish,4.7,Louisiana,2012
Lincoln Parish,7.4,Louisiana,2012
Livingston Parish,5.7,Louisiana,2012
Madison Parish,10.8,Louisiana,2012
Morehouse Parish,11.4,Louisiana,2012
Natchitoches Parish,8.2,Louisiana,2012
Orleans Parish,7.3,Louisiana,2012
Ouachita Parish,6.9,Louisiana,2012
Plaquemines Parish,5.3,Louisiana,2012
Pointe Coupee Parish,7.2,Louisiana,2012
Rapides Parish,6.3,Louisiana,2012
Red River Parish,6.8,Louisiana,2012
Richland Parish,8.5,Louisiana,2012
Sabine Parish,6.4,Louisiana,2012
Saint Bernard Parish,7.4,Louisiana,2012
Saint Charles Parish,5.9,Louisiana,2012
Saint Helena Parish,10.9,Louisiana,2012
Saint James Parish,8.7,Louisiana,2012
Saint John the Baptist Parish,8.5,Louisiana,2012
Saint Landry Parish,7.5,Louisiana,2012
Saint Martin Parish,5.5,Louisiana,2012
Saint Mary Parish,6.6,Louisiana,2012
Saint Tammany Parish,5.4,Louisiana,2012
Tangipahoa Parish,7.6,Louisiana,2012
Tensas Parish,8.6,Louisiana,2012
Terrebonne Parish,4.8,Louisiana,2012
Union Parish,7.5,Louisiana,2012
Vermilion Parish,5.1,Louisiana,2012
Vernon Parish,8.2,Louisiana,2012
Washington Parish,8,Louisiana,2012
Webster Parish,9.2,Louisiana,2012
West Baton Rouge Parish,6.2,Louisiana,2012
West Carroll Parish,11.1,Louisiana,2012
West Feliciana Parish,5.3,Louisiana,2012
Winn Parish,7.5,Louisiana,2012
Androscoggin County,6.9,Maine,2012
Aroostook County,8.1,Maine,2012
Cumberland County,5.3,Maine,2012
Franklin County,7.3,Maine,2012
Hancock County,6.7,Maine,2012
Kennebec County,6.4,Maine,2012
Knox County,5.7,Maine,2012
Lincoln County,6.1,Maine,2012
Oxford County,8.6,Maine,2012
Penobscot County,6.9,Maine,2012
Piscataquis County,8.2,Maine,2012
Sagadahoc County,5.9,Maine,2012
Somerset County,9.4,Maine,2012
Waldo County,6.9,Maine,2012
Washington County,9.7,Maine,2012
York County,6,Maine,2012
Allegany County,8.3,Maryland,2012
Anne Arundel County,5.8,Maryland,2012
Baltimore City,10,Maryland,2012
Baltimore County,7.2,Maryland,2012
Calvert County,5.9,Maryland,2012
Caroline County,7.1,Maryland,2012
Carroll County,5.7,Maryland,2012
Cecil County,7.8,Maryland,2012
Charles County,6.5,Maryland,2012
Dorchester County,10.3,Maryland,2012
Frederick County,5.8,Maryland,2012
Garrett County,7.3,Maryland,2012
Harford County,6.7,Maryland,2012
Howard County,4.9,Maryland,2012
Kent County,7,Maryland,2012
Montgomery County,5.1,Maryland,2012
Prince George's County,7.1,Maryland,2012
Queen Anne's County,5.8,Maryland,2012
Saint Mary's County,6,Maryland,2012
Somerset County,10.6,Maryland,2012
Talbot County,6.6,Maryland,2012
Washington County,7.5,Maryland,2012
Wicomico County,9,Maryland,2012
Worcester County,11.2,Maryland,2012
Barnstable County,6.9,Massachusetts,2012
Berkshire County,6.7,Massachusetts,2012
Bristol County,7.8,Massachusetts,2012
Dukes County,7.2,Massachusetts,2012
Essex County,6.6,Massachusetts,2012
Franklin County,5.4,Massachusetts,2012
Hampden County,8.2,Massachusetts,2012
Hampshire County,5.2,Massachusetts,2012
Middlesex County,5.2,Massachusetts,2012
Nantucket County,5.4,Massachusetts,2012
Norfolk County,5.5,Massachusetts,2012
Plymouth County,6.5,Massachusetts,2012
Suffolk County,6,Massachusetts,2012
Worcester County,6.7,Massachusetts,2012
Alcona County,10.9,Michigan,2012
Alger County,9.5,Michigan,2012
Allegan County,6.3,Michigan,2012
Alpena County,8.2,Michigan,2012
Antrim County,9.6,Michigan,2012
Arenac County,10.9,Michigan,2012
Baraga County,11.8,Michigan,2012
Barry County,5.9,Michigan,2012
Bay County,7.6,Michigan,2012
Benzie County,8.7,Michigan,2012
Berrien County,8,Michigan,2012
Branch County,8.4,Michigan,2012
Calhoun County,7.4,Michigan,2012
Cass County,7.4,Michigan,2012
Charlevoix County,9.2,Michigan,2012
Cheboygan County,7,Michigan,2012
Chippewa County,8.1,Michigan,2012
Clare County,10,Michigan,2012
Clinton County,5.4,Michigan,2012
Crawford County,10.5,Michigan,2012
Delta County,8.2,Michigan,2012
Dickinson County,7.3,Michigan,2012
Eaton County,6.2,Michigan,2012
Emmet County,9.6,Michigan,2012
Genesee County,9.4,Michigan,2012
Gladwin County,10.3,Michigan,2012
Gogebic County,9.7,Michigan,2012
Grand Traverse County,6.9,Michigan,2012
Gratiot County,7.8,Michigan,2012
Hillsdale County,8.7,Michigan,2012
Houghton County,7.2,Michigan,2012
Huron County,6.2,Michigan,2012
Ingham County,7.1,Michigan,2012
Ionia County,7.4,Michigan,2012
Iosco County,9.2,Michigan,2012
Iron County,7.8,Michigan,2012
Isabella County,6.5,Michigan,2012
Jackson County,7.8,Michigan,2012
Kalamazoo County,6.5,Michigan,2012
Kalkaska County,9.5,Michigan,2012
Kent County,6.1,Michigan,2012
Keweenaw County,9.5,Michigan,2012
Lake County,12.1,Michigan,2012
Lapeer County,10.7,Michigan,2012
Leelanau County,6.3,Michigan,2012
Lenawee County,7.2,Michigan,2012
Livingston County,7.4,Michigan,2012
Luce County,10,Michigan,2012
Mackinac County,5.5,Michigan,2012
Macomb County,9.6,Michigan,2012
Manistee County,9,Michigan,2012
Marquette County,6.5,Michigan,2012
Mason County,8,Michigan,2012
Mecosta County,8.7,Michigan,2012
Menominee County,7.1,Michigan,2012
Midland County,6.9,Michigan,2012
Missaukee County,8,Michigan,2012
Monroe County,6.8,Michigan,2012
Montcalm County,9,Michigan,2012
Montmorency County,13.6,Michigan,2012
Muskegon County,9.2,Michigan,2012
Newaygo County,7.9,Michigan,2012
Oakland County,8,Michigan,2012
Oceana County,10.5,Michigan,2012
Ogemaw County,9.9,Michigan,2012
Ontonagon County,11.1,Michigan,2012
Osceola County,9,Michigan,2012
Oscoda County,13.6,Michigan,2012
Otsego County,9.3,Michigan,2012
Ottawa County,5.8,Michigan,2012
Presque Isle County,11.4,Michigan,2012
Roscommon County,11.5,Michigan,2012
Saginaw County,8.4,Michigan,2012
Saint Clair County,11.2,Michigan,2012
Saint Joseph County,7.8,Michigan,2012
Sanilac County,9.1,Michigan,2012
Schoolcraft County,10.2,Michigan,2012
Shiawassee County,8.8,Michigan,2012
Tuscola County,9.2,Michigan,2012
Van Buren County,9.2,Michigan,2012
Washtenaw County,5.4,Michigan,2012
Wayne County,11.7,Michigan,2012
Wexford County,9.9,Michigan,2012
Aitkin County,6.2,Minnesota,2012
Anoka County,5.2,Minnesota,2012
Becker County,4.6,Minnesota,2012
Beltrami County,5.8,Minnesota,2012
Benton County,5,Minnesota,2012
Big Stone County,4.2,Minnesota,2012
Blue Earth County,4.2,Minnesota,2012
Brown County,4.3,Minnesota,2012
Carlton County,5.7,Minnesota,2012
Carver County,4.4,Minnesota,2012
Cass County,6.8,Minnesota,2012
Chippewa County,4.1,Minnesota,2012
Chisago County,5.3,Minnesota,2012
Clay County,3.9,Minnesota,2012
Clearwater County,7.1,Minnesota,2012
Cook County,4.3,Minnesota,2012
Cottonwood County,10.4,Minnesota,2012
Crow Wing County,6,Minnesota,2012
Dakota County,4.6,Minnesota,2012
Dodge County,4.1,Minnesota,2012
Douglas County,4.1,Minnesota,2012
Faribault County,4.9,Minnesota,2012
Fillmore County,4.6,Minnesota,2012
Freeborn County,4.9,Minnesota,2012
Goodhue County,4.3,Minnesota,2012
Grant County,4.7,Minnesota,2012
Hennepin County,4.8,Minnesota,2012
Houston County,4.6,Minnesota,2012
Hubbard County,6.5,Minnesota,2012
Isanti County,5.7,Minnesota,2012
Itasca County,6.6,Minnesota,2012
Jackson County,4.5,Minnesota,2012
Kanabec County,6.7,Minnesota,2012
Kandiyohi County,4.2,Minnesota,2012
Kittson County,4.3,Minnesota,2012
Koochiching County,6.5,Minnesota,2012
Lac qui Parle County,4.1,Minnesota,2012
Lake County,4.9,Minnesota,2012
Lake of the Woods County,5.3,Minnesota,2012
Le Sueur County,5.1,Minnesota,2012
Lincoln County,3.7,Minnesota,2012
Lyon County,3.7,Minnesota,2012
Mahnomen County,5.9,Minnesota,2012
Marshall County,5,Minnesota,2012
Martin County,5.1,Minnesota,2012
McLeod County,5.6,Minnesota,2012
Meeker County,5.2,Minnesota,2012
Mille Lacs County,6.5,Minnesota,2012
Morrison County,5.3,Minnesota,2012
Mower County,4.5,Minnesota,2012
Murray County,4.5,Minnesota,2012
Nicollet County,3.9,Minnesota,2012
Nobles County,4,Minnesota,2012
Norman County,4.7,Minnesota,2012
Olmsted County,3.9,Minnesota,2012
Otter Tail County,4.4,Minnesota,2012
Pennington County,4.1,Minnesota,2012
Pine County,5.8,Minnesota,2012
Pipestone County,4,Minnesota,2012
Polk County,4.6,Minnesota,2012
Pope County,3.8,Minnesota,2012
Ramsey County,5.3,Minnesota,2012
Red Lake County,4.7,Minnesota,2012
Redwood County,4.7,Minnesota,2012
Renville County,4.9,Minnesota,2012
Rice County,4.9,Minnesota,2012
Rock County,3.3,Minnesota,2012
Roseau County,3.8,Minnesota,2012
Saint Louis County,5.5,Minnesota,2012
Scott County,4.4,Minnesota,2012
Sherburne County,5.2,Minnesota,2012
Sibley County,4.9,Minnesota,2012
Stearns County,4.5,Minnesota,2012
Steele County,4.4,Minnesota,2012
Stevens County,3.7,Minnesota,2012
Swift County,4.6,Minnesota,2012
Todd County,4.6,Minnesota,2012
Traverse County,4.4,Minnesota,2012
Wabasha County,4.3,Minnesota,2012
Wadena County,6.3,Minnesota,2012
Waseca County,5,Minnesota,2012
Washington County,4.6,Minnesota,2012
Watonwan County,5.4,Minnesota,2012
Wilkin County,3.5,Minnesota,2012
Winona County,4.3,Minnesota,2012
Wright County,4.9,Minnesota,2012
Yellow Medicine County,4.1,Minnesota,2012
Adams County,9.8,Mississippi,2012
Alcorn County,8.6,Mississippi,2012
Amite County,9.8,Mississippi,2012
Attala County,9.6,Mississippi,2012
Benton County,10.6,Mississippi,2012
Bolivar County,10,Mississippi,2012
Calhoun County,8,Mississippi,2012
Carroll County,10.8,Mississippi,2012
Chickasaw County,10.9,Mississippi,2012
Choctaw County,8.6,Mississippi,2012
Claiborne County,16.6,Mississippi,2012
Clarke County,10.5,Mississippi,2012
Clay County,14.5,Mississippi,2012
Coahoma County,11.6,Mississippi,2012
Copiah County,10.9,Mississippi,2012
Covington County,8.5,Mississippi,2012
Desoto County,6.2,Mississippi,2012
Forrest County,9,Mississippi,2012
Franklin County,9.6,Mississippi,2012
George County,9.9,Mississippi,2012
Greene County,10.4,Mississippi,2012
Grenada County,9.4,Mississippi,2012
Hancock County,8.3,Mississippi,2012
Harrison County,8.1,Mississippi,2012
Hinds County,8.7,Mississippi,2012
Holmes County,15.6,Mississippi,2012
Humphreys County,17.8,Mississippi,2012
Issaquena County,16.5,Mississippi,2012
Itawamba County,8.2,Mississippi,2012
Jackson County,9.3,Mississippi,2012
Jasper County,9.8,Mississippi,2012
Jefferson County,17.1,Mississippi,2012
Jefferson Davis County,12.8,Mississippi,2012
Jones County,7.4,Mississippi,2012
Kemper County,13.4,Mississippi,2012
Lafayette County,6.7,Mississippi,2012
Lamar County,6.4,Mississippi,2012
Lauderdale County,9,Mississippi,2012
Lawrence County,9.8,Mississippi,2012
Leake County,9,Mississippi,2012
Lee County,8.5,Mississippi,2012
Leflore County,13.9,Mississippi,2012
Lincoln County,8.4,Mississippi,2012
Lowndes County,9.1,Mississippi,2012
Madison County,6,Mississippi,2012
Marion County,10.4,Mississippi,2012
Marshall County,11.3,Mississippi,2012
Monroe County,12.1,Mississippi,2012
Montgomery County,11.5,Mississippi,2012
Neshoba County,8.3,Mississippi,2012
Newton County,7.7,Mississippi,2012
Noxubee County,12.5,Mississippi,2012
Oktibbeha County,7.4,Mississippi,2012
Panola County,12.2,Mississippi,2012
Pearl River County,8.1,Mississippi,2012
Perry County,11.2,Mississippi,2012
Pike County,10.5,Mississippi,2012
Pontotoc County,7.7,Mississippi,2012
Prentiss County,8.6,Mississippi,2012
Quitman County,13.3,Mississippi,2012
Rankin County,5.6,Mississippi,2012
Scott County,7.4,Mississippi,2012
Sharkey County,12.4,Mississippi,2012
Simpson County,7.8,Mississippi,2012
Smith County,7.1,Mississippi,2012
Stone County,9.8,Mississippi,2012
Sunflower County,13.9,Mississippi,2012
Tallahatchie County,10.8,Mississippi,2012
Tate County,8.9,Mississippi,2012
Tippah County,10,Mississippi,2012
Tishomingo County,9.7,Mississippi,2012
Tunica County,11.6,Mississippi,2012
Union County,7.6,Mississippi,2012
Walthall County,11.4,Mississippi,2012
Warren County,9.3,Mississippi,2012
Washington County,14,Mississippi,2012
Wayne County,11.1,Mississippi,2012
Webster County,8.5,Mississippi,2012
Wilkinson County,12.2,Mississippi,2012
Winston County,11.8,Mississippi,2012
Yalobusha County,10.1,Mississippi,2012
Yazoo County,11.1,Mississippi,2012
Adair County,6.3,Missouri,2012
Andrew County,4.8,Missouri,2012
Atchison County,5.4,Missouri,2012
Audrain County,5.8,Missouri,2012
Barry County,6.4,Missouri,2012
Barton County,6.6,Missouri,2012
Bates County,7,Missouri,2012
Benton County,7.9,Missouri,2012
Bollinger County,5.9,Missouri,2012
Boone County,4.2,Missouri,2012
Buchanan County,5.8,Missouri,2012
Butler County,7.4,Missouri,2012
Caldwell County,5.7,Missouri,2012
Callaway County,5.5,Missouri,2012
Camden County,8.4,Missouri,2012
Cape Girardeau County,5,Missouri,2012
Carroll County,7.3,Missouri,2012
Carter County,8.4,Missouri,2012
Cass County,6,Missouri,2012
Cedar County,6.7,Missouri,2012
Chariton County,5.5,Missouri,2012
Christian County,5.2,Missouri,2012
Clark County,7.1,Missouri,2012
Clay County,5.5,Missouri,2012
Clinton County,5.9,Missouri,2012
Cole County,4.6,Missouri,2012
Cooper County,6.2,Missouri,2012
Crawford County,7.8,Missouri,2012
Dade County,7,Missouri,2012
Dallas County,8.3,Missouri,2012
Daviess County,6.1,Missouri,2012
Dekalb County,5,Missouri,2012
Dent County,7.1,Missouri,2012
Douglas County,9.3,Missouri,2012
Dunklin County,9.4,Missouri,2012
Franklin County,7,Missouri,2012
Gasconade County,6.5,Missouri,2012
Gentry County,4.5,Missouri,2012
Greene County,5.4,Missouri,2012
Grundy County,5.5,Missouri,2012
Harrison County,6,Missouri,2012
Henry County,6.8,Missouri,2012
Hickory County,11.5,Missouri,2012
Holt County,4.5,Missouri,2012
Howard County,6,Missouri,2012
Howell County,7.3,Missouri,2012
Iron County,10.2,Missouri,2012
Jackson County,7.2,Missouri,2012
Jasper County,5.4,Missouri,2012
Jefferson County,6.4,Missouri,2012
Johnson County,6.8,Missouri,2012
Knox County,5,Missouri,2012
Laclede County,9.2,Missouri,2012
Lafayette County,6.2,Missouri,2012
Lawrence County,5.9,Missouri,2012
Lewis County,5.2,Missouri,2012
Lincoln County,7.2,Missouri,2012
Linn County,8.2,Missouri,2012
Livingston County,5.4,Missouri,2012
Macon County,5.8,Missouri,2012
Madison County,7,Missouri,2012
Maries County,6.1,Missouri,2012
Marion County,5.6,Missouri,2012
McDonald County,6,Missouri,2012
Mercer County,4.4,Missouri,2012
Miller County,7.4,Missouri,2012
Mississippi County,7.7,Missouri,2012
Moniteau County,5.9,Missouri,2012
Monroe County,6.9,Missouri,2012
Montgomery County,6.8,Missouri,2012
Morgan County,8.5,Missouri,2012
New Madrid County,7.1,Missouri,2012
Newton County,5.5,Missouri,2012
Nodaway County,4.9,Missouri,2012
Oregon County,7,Missouri,2012
Osage County,4.5,Missouri,2012
Ozark County,9.1,Missouri,2012
Pemiscot County,8.7,Missouri,2012
Perry County,4.5,Missouri,2012
Pettis County,6,Missouri,2012
Phelps County,6.4,Missouri,2012
Pike County,6.1,Missouri,2012
Platte County,5.1,Missouri,2012
Polk County,6.9,Missouri,2012
Pulaski County,7.5,Missouri,2012
Putnam County,5.7,Missouri,2012
Ralls County,6,Missouri,2012
Randolph County,7.4,Missouri,2012
Ray County,7,Missouri,2012
Reynolds County,9.5,Missouri,2012
